img_num,rel_x,rel_y,cell_roi_w,cell_roi_h,label
6240,45,45,111,111,eosinophil
6241,69,63,63,75,g_plt
6242,52,40,96,120,eosinophil
6243,42,49,117,102,eosinophil
6244,42,45,117,111,eosinophil
6245,48,49,105,102,seg_neutrophil
6246,48,49,105,102,seg_neutrophil
6247,48,43,105,114,seg_neutrophil
6248,48,43,105,114,eosinophil
6249,52,57,96,87,seg_neutrophil
6250,33,40,135,120,eosinophil
6251,45,42,111,117,seg_neutrophil
6252,39,46,123,108,eosinophil
6253,71,42,108,117,eosinophil
6254,52,45,96,111,seg_neutrophil
6255,43,39,114,123,eosinophil
6256,40,52,120,96,monocyte
6257,40,46,120,108,eosinophil
6258,42,37,117,126,eosinophil
6259,48,9,105,114,eosinophil
6260,45,52,111,96,eosinophil
6261,42,45,117,111,seg_neutrophil
6262,48,51,105,99,seg_neutrophil
6263,48,46,105,108,seg_neutrophil
6264,48,49,105,102,band_neutrophil
6265,43,45,114,111,seg_neutrophil
6266,25,36,150,126,eosinophil
6267,46,28,108,144,eosinophil
6268,57,39,87,123,seg_neutrophil
6269,40,47,120,117,monocyte
6270,46,55,108,90,seg_neutrophil
6271,57,48,87,105,eosinophil
6272,58,27,84,96,seg_neutrophil
6273,54,60,93,81,seg_neutrophil
6274,45,43,111,114,eosinophil
6275,48,40,105,120,eosinophil
6276,43,48,114,105,eosinophil
6277,46,80,108,108,monocyte
6278,46,58,108,84,smudge
6279,27,49,111,102,eosinophil
6280,36,39,129,111,eosinophil
6281,48,40,105,120,seg_neutrophil
6282,49,37,102,126,eosinophil
6283,43,45,114,111,seg_neutrophil
6284,57,55,87,90,lymphocyte
6285,40,49,120,102,eosinophil
6286,40,54,120,93,eosinophil
6287,51,40,99,120,seg_neutrophil
6288,37,43,126,114,seg_neutrophil
6289,40,57,120,87,eosinophil
6290,9,34,93,132,eosinophil
6291,60,34,81,132,seg_neutrophil
6292,30,46,141,108,seg_neutrophil
6293,46,46,108,108,seg_neutrophil
6294,39,48,123,105,eosinophil
6295,42,80,117,114,seg_neutrophil
6296,48,42,105,117,eosinophil
6297,54,45,93,111,seg_neutrophil
6298,40,48,120,105,eosinophil
6299,39,39,123,123,eosinophil
6300,40,49,120,102,eosinophil
6301,36,45,129,111,eosinophil
6302,52,65,96,111,seg_neutrophil
6303,48,48,105,105,eosinophil
6304,43,40,114,120,eosinophil
6305,54,52,93,96,lymphocyte
6306,45,42,111,117,eosinophil
6307,48,12,105,117,seg_neutrophil
6308,46,45,108,111,eosinophil
6309,40,12,120,114,eosinophil
6310,49,54,102,93,smudge
6311,42,43,117,114,seg_neutrophil
6312,54,45,93,111,eosinophil
6313,46,42,108,117,seg_neutrophil
6314,72,72,57,57,g_plt
6315,40,48,120,105,eosinophil
6316,46,60,108,81,seg_neutrophil
6317,43,61,114,78,seg_neutrophil
6318,46,49,108,102,seg_neutrophil
6319,48,63,105,75,seg_neutrophil
6320,42,49,117,102,eosinophil
6321,30,55,141,90,eosinophil
6322,34,51,132,99,eosinophil
6323,46,49,108,102,seg_neutrophil
6324,9,42,123,117,eosinophil
6325,45,37,111,126,eosinophil
6326,43,49,114,102,eosinophil
6327,45,45,111,111,eosinophil
6328,45,42,108,117,eosinophil
6329,52,37,96,126,eosinophil
6330,54,49,93,102,seg_neutrophil
6331,37,39,126,123,band_neutrophil
6332,55,45,90,111,eosinophil
6333,58,61,84,78,seg_neutrophil
6334,46,48,108,105,seg_neutrophil
6335,30,59,141,120,monocyte
6336,45,45,111,111,seg_neutrophil
6337,48,52,105,96,seg_neutrophil
6338,48,40,105,120,eosinophil
6339,42,49,117,102,seg_neutrophil
6340,46,57,108,87,lymphocyte
6341,45,33,111,135,eosinophil
6342,39,40,123,120,seg_neutrophil
6343,46,49,108,102,seg_neutrophil
6344,40,48,120,105,seg_neutrophil
6345,55,42,90,117,seg_neutrophil
6346,37,36,126,129,monocyte
6347,54,51,93,99,seg_neutrophil
6348,39,43,123,114,monocyte
6349,39,43,123,114,eosinophil
6350,48,51,105,99,seg_neutrophil
6351,51,45,99,111,seg_neutrophil
6352,49,54,102,93,eosinophil
6353,51,51,99,99,seg_neutrophil
6354,46,45,108,111,seg_neutrophil
6355,45,55,111,90,eosinophil
6356,57,57,87,87,seg_neutrophil
6357,42,61,117,78,eosinophil
6358,46,54,108,93,seg_neutrophil
6359,51,61,99,78,eosinophil
6360,52,51,96,99,seg_neutrophil
6361,43,39,114,123,eosinophil
6362,48,43,105,114,eosinophil
6363,48,48,105,105,seg_neutrophil
6364,48,53,105,114,eosinophil
6365,43,45,114,111,seg_neutrophil
6366,40,51,120,99,eosinophil
6367,45,48,111,105,eosinophil
6368,62,42,102,117,seg_neutrophil
6369,48,51,105,99,seg_neutrophil
6370,34,42,132,117,eosinophil
6371,58,64,84,72,lymphocyte
6372,45,42,111,117,eosinophil
6373,49,43,102,114,eosinophil
6374,42,54,117,93,eosinophil
6375,43,49,114,102,eosinophil
6376,43,40,114,120,eosinophil
6377,61,61,78,78,smudge
6378,61,63,78,75,seg_neutrophil
6379,39,46,123,108,eosinophil
6380,43,48,114,105,monocyte
6381,63,61,75,78,n_rbc
6382,49,9,102,102,seg_neutrophil
6383,45,49,111,102,seg_neutrophil
6384,66,131,69,63,n_rbc
6385,47,51,114,99,seg_neutrophil
6386,64,63,72,75,lymphocyte
6387,58,61,84,78,n_rbc
6388,51,49,99,102,seg_neutrophil
6389,45,45,111,111,metamyelocyte
6390,61,58,78,84,lymphocyte
6391,55,48,90,105,lymphocyte
6392,60,58,81,84,lymphocyte
6393,55,60,90,81,lymphocyte
6394,83,54,111,93,metamyelocyte
6395,58,57,84,87,n_rbc
6396,63,58,75,84,n_rbc
6397,49,52,102,96,lymphocyte
6398,40,37,120,126,blast
6399,57,54,87,93,lymphocyte
6400,36,45,129,111,eosinophil
6401,64,63,72,75,n_rbc
6402,46,48,108,105,band_neutrophil
6403,51,51,99,99,lymphocyte
6404,49,51,102,99,seg_neutrophil
6405,63,64,75,72,n_rbc
6406,43,49,114,102,seg_neutrophil
6407,61,64,78,72,n_rbc
6408,48,52,105,96,seg_neutrophil
6409,60,64,81,72,n_rbc
6410,36,42,129,117,blast
6411,73,72,54,57,g_plt
6412,46,40,108,120,blast
6413,39,48,123,105,seg_neutrophil
6414,37,52,126,96,seg_neutrophil
6415,40,49,120,102,blast
6416,64,64,72,72,n_rbc
6417,46,52,108,96,seg_neutrophil
6418,67,60,66,81,g_plt
6419,45,51,111,99,seg_neutrophil
6420,45,52,111,96,seg_neutrophil
6421,66,72,69,57,n_rbc
6422,42,89,117,90,band_neutrophil
6423,61,48,78,105,lymphocyte
6424,45,68,111,126,seg_neutrophil
6425,43,49,114,102,seg_neutrophil
6426,58,57,84,87,n_rbc
6427,49,48,102,105,lymphocyte
6428,61,15,78,78,n_rbc
6429,57,54,87,93,lymphocyte
6430,60,63,81,75,n_rbc
6431,64,63,72,75,n_rbc
6432,51,55,99,90,band_neutrophil
6433,49,46,102,108,seg_neutrophil
6434,64,60,72,81,n_rbc
6435,55,54,90,93,n_rbc
6436,39,46,123,108,seg_neutrophil
6437,66,63,69,75,n_rbc
6438,55,54,90,93,lymphocyte
6439,51,30,99,93,n_rbc
6440,55,48,90,105,lymphocyte
6441,46,30,108,141,eosinophil
6442,46,60,108,81,smudge
6443,63,66,75,69,n_rbc
6444,49,39,102,108,metamyelocyte
6445,55,57,90,87,n_rbc
6446,44,45,114,111,seg_neutrophil
6447,43,45,114,111,basophil
6448,48,45,105,111,seg_neutrophil
6449,46,48,108,105,seg_neutrophil
6450,63,61,75,78,n_rbc
6451,63,54,75,93,n_rbc
6452,57,54,87,93,n_rbc
6453,54,52,93,96,lymphocyte
6454,43,54,114,93,lymphocyte
6455,54,55,93,90,n_rbc
6456,48,39,105,123,seg_neutrophil
6457,58,55,84,90,lymphocyte
6458,61,55,78,90,n_rbc
6459,54,57,93,87,n_rbc
6460,48,45,105,111,seg_neutrophil
6461,51,48,99,105,seg_neutrophil
6462,61,52,78,96,lymphocyte
6463,45,62,111,99,band_neutrophil
6464,46,37,108,126,myelocyte
6465,58,61,84,78,n_rbc
6466,57,54,87,93,lymphocyte
6467,45,60,111,81,lymphocyte
6468,39,64,72,72,n_rbc
6469,43,45,114,111,basophil
6470,45,48,111,105,lymphocyte
6471,39,43,123,114,myelocyte
6472,48,55,105,90,lymphocyte
6473,39,40,123,120,seg_neutrophil
6474,31,37,138,126,myelocyte
6475,45,49,111,102,seg_neutrophil
6476,63,83,75,75,n_rbc
6477,45,45,111,111,seg_neutrophil
6478,61,58,78,84,lymphocyte
6479,67,66,66,69,n_rbc
6480,34,36,132,129,monocyte
6481,40,44,120,120,n_rbc
6482,40,48,120,105,blast
6483,61,61,78,78,n_rbc
6484,33,43,135,114,monocyte
6485,51,57,99,87,lymphocyte
6486,48,52,105,96,lymphocyte
6487,46,46,108,108,seg_neutrophil
6488,60,60,81,81,n_rbc
6489,48,43,105,114,band_neutrophil
6490,55,57,90,87,n_rbc
6491,60,60,81,81,lymphocyte
6492,49,52,102,96,seg_neutrophil
6493,45,55,111,90,band_neutrophil
6494,54,54,93,93,lymphocyte
6495,49,51,102,99,seg_neutrophil
6496,59,52,108,96,lymphocyte
6497,43,46,114,108,blast
6498,54,49,93,102,lymphocyte
6499,46,45,108,105,basophil
6500,67,70,66,60,n_rbc
6501,54,58,93,84,lymphocyte
6502,64,57,72,87,n_rbc
6503,61,58,78,84,n_rbc
6504,52,45,96,111,lymphocyte
6505,54,60,93,81,g_plt
6506,42,48,117,105,seg_neutrophil
6507,51,42,99,117,metamyelocyte
6508,40,54,120,93,blast
6509,49,48,102,105,lymphocyte
6510,46,33,108,114,seg_neutrophil
6511,69,67,63,66,n_rbc
6512,49,54,102,93,lymphocyte
6513,40,37,120,126,monocyte
6514,92,42,105,117,seg_neutrophil
6515,54,51,93,99,lymphocyte
6516,46,52,108,96,seg_neutrophil
6517,46,46,108,108,basophil
6518,30,37,141,126,myelocyte
6519,66,64,69,72,g_plt
6520,43,43,114,114,seg_neutrophil
6521,52,58,96,84,n_rbc
6522,57,60,87,81,lymphocyte
6523,58,60,84,81,lymphocyte
6524,58,49,84,102,lymphocyte
6525,52,49,96,102,band_neutrophil
6526,58,63,84,75,lymphocyte
6527,52,39,96,93,myelocyte
6528,46,21,108,108,eosinophil
6529,49,49,102,102,band_neutrophil
6530,63,64,75,72,g_plt
6531,43,42,114,117,seg_neutrophil
6532,75,66,51,69,agg_plt
6533,51,49,99,102,lymphocyte
6534,52,57,96,87,band_neutrophil
6535,67,66,66,69,n_rbc
6536,69,60,63,81,n_rbc
6537,60,63,81,75,n_rbc
6538,45,48,111,105,immature_wbc
6539,57,52,87,96,lymphocyte
6540,49,43,102,114,seg_neutrophil
6541,64,61,72,78,n_rbc
6542,67,18,66,75,n_rbc
6543,48,45,105,111,lymphocyte
6544,55,52,90,96,lymphocyte
6545,63,58,75,84,n_rbc
6546,51,30,99,93,lymphocyte
6547,54,64,93,72,n_rbc
6548,66,57,69,87,n_rbc
6549,42,42,117,117,seg_neutrophil
6550,40,51,120,99,seg_neutrophil
6551,43,49,114,102,myelocyte
6552,67,66,66,69,n_rbc
6553,58,58,84,84,lymphocyte
6554,51,22,99,156,smudge
6555,46,45,108,111,eosinophil
6556,60,61,81,78,smudge
6557,58,57,84,87,lymphocyte
6558,60,55,81,90,lymphocyte
6559,30,43,108,114,eosinophil
6560,51,57,99,87,lymphocyte
6561,45,51,111,99,seg_neutrophil
6562,55,61,90,78,lymphocyte
6563,55,51,90,99,lymphocyte
6564,43,22,114,156,monocyte
6565,51,54,99,93,lymphocyte
6566,58,61,84,78,lymphocyte
6567,64,48,72,105,lymphocyte
6568,51,95,99,102,seg_neutrophil
6569,3,55,111,90,seg_neutrophil
6570,52,43,96,114,seg_neutrophil
6571,63,48,75,105,lymphocyte
6572,25,60,150,81,artifact
6573,39,37,123,126,smudge
6574,52,61,96,78,lymphocyte
6575,42,54,105,93,lymphocyte
6576,54,54,93,93,lymphocyte
6577,57,55,87,90,eosinophil
6578,49,83,102,105,basophil
6579,42,31,117,138,monocyte
6580,37,27,126,147,smudge
6581,52,75,96,51,smudge
6582,58,54,84,93,lymphocyte
6583,57,52,87,96,lymphocyte
6584,61,57,78,87,lymphocyte
6585,49,42,102,117,seg_neutrophil
6586,60,58,81,84,lymphocyte
6587,54,58,93,84,lymphocyte
6588,40,19,120,162,eosinophil
6589,67,54,66,93,lymphocyte
6590,49,57,102,87,lymphocyte
6591,54,54,93,93,lymphocyte
6592,43,51,114,99,seg_neutrophil
6593,46,49,108,102,eosinophil
6594,58,52,84,96,lymphocyte
6595,61,67,78,66,artifact
6596,42,22,117,156,artifact
6597,63,70,75,60,artifact
6598,43,48,114,105,artifact
6599,55,7,90,186,artifact
6600,43,52,114,96,lymphocyte
6601,49,55,102,90,lymphocyte
6602,45,101,111,96,seg_neutrophil
6603,54,55,93,90,lymphocyte
6604,54,52,93,96,lymphocyte
6605,60,43,81,114,lymphocyte
6606,30,27,141,147,monocyte
6607,52,52,96,96,seg_neutrophil
6608,51,51,99,99,abnormal_lymphocyte
6609,43,56,114,90,seg_neutrophil
6610,42,48,117,105,seg_neutrophil
6611,45,45,111,102,seg_neutrophil
6612,61,45,78,111,lymphocyte
6613,61,57,78,87,lymphocyte
6614,54,42,93,117,lymphocyte
6615,64,67,72,66,lymphocyte
6616,46,48,108,105,eosinophil
6617,69,69,63,63,artifact
6618,51,51,99,99,seg_neutrophil
6619,46,51,108,99,lymphocyte
6620,48,48,105,105,lymphocyte
6621,57,54,87,93,lymphocyte
6622,51,54,99,93,lymphocyte
6623,54,52,93,96,lymphocyte
6624,63,24,75,153,artifact
6625,51,54,99,93,lymphocyte
6626,49,51,102,99,abnormal_lymphocyte
6627,57,61,87,78,lymphocyte
6628,42,48,117,105,seg_neutrophil
6629,60,42,81,117,lymphocyte
6630,61,52,78,96,lymphocyte
6631,52,48,96,105,lymphocyte
6632,52,49,96,102,lymphocyte
6633,42,49,117,102,seg_neutrophil
6634,48,42,105,117,seg_neutrophil
6635,51,63,99,75,lymphocyte
6636,52,40,96,120,seg_neutrophil
6637,58,52,84,96,artifact
6638,37,36,126,129,artifact
6639,57,55,87,90,lymphocyte
6640,48,45,105,111,eosinophil
6641,57,46,87,108,smudge
6642,45,48,111,105,seg_neutrophil
6643,49,57,102,87,lymphocyte
6644,58,51,84,99,lymphocyte
6645,52,57,96,87,lymphocyte
6646,45,59,84,93,lymphocyte
6647,49,51,102,99,seg_neutrophil
6648,46,43,108,114,abnormal_lymphocyte
6649,54,58,93,84,smudge
6650,51,51,99,99,seg_neutrophil
6651,49,48,102,105,seg_neutrophil
6652,43,48,114,105,seg_neutrophil
6653,39,28,123,144,monocyte
6654,64,60,72,81,lymphocyte
6655,69,70,63,60,smudge
6656,52,54,96,93,lymphocyte
6657,57,57,87,87,lymphocyte
6658,54,54,93,93,lymphocyte
6659,58,48,84,105,lymphocyte
6660,46,54,108,93,lymphocyte
6661,45,42,111,117,eosinophil
6662,52,46,96,108,seg_neutrophil
6663,54,25,93,150,eosinophil
6664,55,52,90,96,lymphocyte
6665,43,48,114,105,seg_neutrophil
6666,49,45,102,111,lymphocyte
6667,54,54,93,93,lymphocyte
6668,61,64,78,72,lymphocyte
6669,46,52,108,96,lymphocyte
6670,30,39,141,123,smudge
6671,54,45,93,111,lymphocyte
6672,3,28,105,144,artifact
6673,42,64,84,72,artifact
6674,54,54,93,93,lymphocyte
6675,52,52,96,96,lymphocyte
6676,52,55,96,90,lymphocyte
6677,58,48,84,105,lymphocyte
6678,45,30,111,96,seg_neutrophil
6679,52,48,96,105,seg_neutrophil
6680,55,52,90,96,lymphocyte
6681,54,52,93,96,lymphocyte
6682,58,18,84,99,lymphocyte
6683,54,55,93,90,lymphocyte
6684,57,54,87,93,lymphocyte
6685,57,52,87,96,lymphocyte
6686,54,49,93,102,lymphocyte
6687,55,60,90,81,lymphocyte
6688,57,52,87,96,lymphocyte
6689,55,46,90,108,lymphocyte
6690,43,48,114,105,lymphocyte
6691,57,51,87,99,lymphocyte
6692,54,58,93,84,lymphocyte
6693,51,51,99,99,lymphocyte
6694,42,51,117,99,seg_neutrophil
6695,51,49,99,102,seg_neutrophil
6696,42,46,117,108,monocyte
6697,46,51,108,99,seg_neutrophil
6698,51,54,99,93,lymphocyte
6699,48,28,105,144,smudge
6700,58,51,84,99,lymphocyte
6701,52,57,96,87,lymphocyte
6702,51,48,99,105,seg_neutrophil
6703,52,51,96,96,lymphocyte
6704,51,52,99,96,lymphocyte
6705,54,48,93,105,lymphocyte
6706,43,36,114,129,artifact
6707,46,40,108,120,seg_neutrophil
6708,55,52,90,96,lymphocyte
6709,48,51,105,99,lymphocyte
6710,49,49,102,102,lymphocyte
6711,55,55,90,90,lymphocyte
6712,48,49,105,102,seg_neutrophil
6713,54,40,93,120,artifact
6714,51,25,99,150,artifact
6715,57,52,87,96,lymphocyte
6716,52,55,96,90,lymphocyte
6717,55,57,90,87,lymphocyte
6718,51,46,99,108,seg_neutrophil
6719,55,52,90,96,lymphocyte
6720,51,52,99,96,lymphocyte
6721,43,48,114,105,basophil
6722,57,51,87,99,lymphocyte
6723,48,48,105,105,lymphocyte
6724,54,55,93,90,lymphocyte
6725,52,59,96,99,seg_neutrophil
6726,54,57,93,87,lymphocyte
6727,54,42,93,117,seg_neutrophil
6728,49,54,102,93,lymphocyte
6729,51,52,99,96,lymphocyte
6730,45,51,105,99,lymphocyte
6731,54,52,93,96,lymphocyte
6732,46,46,108,108,basophil
6733,57,54,87,93,lymphocyte
6734,61,48,78,105,lymphocyte
6735,52,54,96,93,lymphocyte
6736,49,49,102,102,seg_neutrophil
6737,48,42,105,117,monocyte
6738,57,51,87,99,lymphocyte
6739,48,49,105,102,seg_neutrophil
6740,54,55,93,90,lymphocyte
6741,49,49,102,102,lymphocyte
6742,52,46,96,108,lymphocyte
6743,53,65,96,96,lymphocyte
6744,52,52,96,96,lymphocyte
6745,57,49,87,102,lymphocyte
6746,49,49,102,102,band_neutrophil
6747,42,43,117,114,eosinophil
6748,58,51,84,99,lymphocyte
6749,60,60,81,81,lymphocyte
6750,63,63,75,75,g_plt
6751,60,58,81,84,lymphocyte
6752,30,40,141,120,metamyelocyte
6753,61,61,78,78,lymphocyte
6754,55,51,90,99,lymphocyte
6755,46,51,108,99,seg_neutrophil
6756,63,46,75,108,myelocyte
6757,70,52,60,96,lymphocyte
6758,12,37,108,126,myelocyte
6759,52,60,96,81,immature_wbc
6760,64,66,72,69,lymphocyte
6761,55,66,90,69,lymphocyte
6762,58,33,84,78,lymphocyte
6763,52,55,96,90,lymphocyte
6764,64,63,72,75,lymphocyte
6765,54,71,78,72,lymphocyte
6766,66,69,69,63,lymphocyte
6767,107,54,84,93,lymphocyte
6768,61,60,78,81,lymphocyte
6769,55,58,90,84,lymphocyte
6770,45,60,111,81,lymphocyte
6771,57,58,87,84,lymphocyte
6772,45,39,111,123,seg_neutrophil
6773,51,48,99,105,lymphocyte
6774,45,51,111,99,seg_neutrophil
6775,54,63,93,75,lymphocyte
6776,63,67,75,66,lymphocyte
6777,39,48,123,105,myelocyte
6778,43,36,114,129,monocyte
6779,49,46,102,108,band_neutrophil
6780,60,54,81,93,lymphocyte
6781,27,66,96,69,lymphocyte
6782,43,54,114,93,metamyelocyte
6783,40,46,120,108,seg_neutrophil
6784,51,51,99,99,band_neutrophil
6785,58,77,84,78,lymphocyte
6786,60,70,81,60,lymphocyte
6787,66,63,69,75,lymphocyte
6788,60,52,81,96,lymphocyte
6789,57,52,87,96,myelocyte
6790,46,40,108,120,seg_neutrophil
6791,61,67,78,66,lymphocyte
6792,52,55,96,90,lymphocyte
6793,48,45,105,111,seg_neutrophil
6794,63,42,75,93,smudge
6795,43,57,114,87,myelocyte
6796,64,62,72,81,lymphocyte
6797,45,48,111,105,band_neutrophil
6798,40,42,120,117,myelocyte
6799,64,52,72,96,lymphocyte
6800,36,25,129,150,smudge
6801,55,58,90,84,lymphocyte
6802,49,43,102,114,lymphocyte
6803,63,60,75,81,lymphocyte
6804,60,57,81,87,lymphocyte
6805,52,58,96,84,lymphocyte
6806,51,34,99,132,metamyelocyte
6807,46,45,108,111,lymphocyte
6808,49,60,102,81,lymphocyte
6809,57,64,87,72,lymphocyte
6810,64,64,72,72,lymphocyte
6811,66,67,69,66,lymphocyte
6812,37,12,126,129,myelocyte
6813,52,52,96,96,seg_neutrophil
6814,33,48,135,105,myelocyte
6815,69,46,63,108,lymphocyte
6816,49,51,102,99,seg_neutrophil
6817,60,67,81,66,lymphocyte
6818,40,45,120,111,lymphocyte
6819,27,22,147,156,smudge
6820,61,66,78,69,lymphocyte
6821,45,54,111,93,monocyte
6822,51,58,99,84,lymphocyte
6823,46,40,108,120,seg_neutrophil
6824,40,48,120,105,myelocyte
6825,55,52,90,96,smudge
6826,55,64,90,72,lymphocyte
6827,60,54,81,93,lymphocyte
6828,64,57,72,87,lymphocyte
6829,51,64,99,72,metamyelocyte
6830,66,60,69,81,lymphocyte
6831,61,110,78,84,lymphocyte
6832,55,48,90,105,blast
6833,43,34,114,132,myelocyte
6834,61,66,78,69,lymphocyte
6835,63,63,75,75,lymphocyte
6836,60,116,81,75,lymphocyte
6837,52,33,96,96,lymphocyte
6838,54,58,93,84,lymphocyte
6839,43,42,114,117,seg_neutrophil
6840,55,55,90,90,lymphocyte
6841,45,45,111,111,myelocyte
6842,66,63,69,75,lymphocyte
6843,30,47,105,111,myelocyte
6844,48,42,105,117,band_neutrophil
6845,57,48,87,105,lymphocyte
6846,80,48,75,105,lymphocyte
6847,64,55,72,90,lymphocyte
6848,57,57,87,87,lymphocyte
6849,64,58,72,84,lymphocyte
6850,55,54,90,75,lymphocyte
6851,40,40,120,120,seg_neutrophil
6852,43,54,114,93,seg_neutrophil
6853,49,52,102,96,seg_neutrophil
6854,48,45,105,111,seg_neutrophil
6855,0,80,201,90,smudge
6856,46,46,108,108,seg_neutrophil
6857,42,51,117,99,myelocyte
6858,64,63,72,75,lymphocyte
6859,58,73,84,54,lymphocyte
6860,40,45,120,111,seg_neutrophil
6861,61,21,78,60,lymphocyte
6862,58,68,84,90,lymphocyte
6863,43,48,114,105,seg_neutrophil
6864,55,63,90,75,lymphocyte
6865,61,64,78,72,lymphocyte
6866,46,67,108,66,lymphocyte
6867,57,58,87,84,lymphocyte
6868,49,46,102,108,lymphocyte
6869,43,45,114,111,band_neutrophil
6870,58,58,84,84,lymphocyte
6871,57,58,87,84,lymphocyte
6872,42,43,117,114,monocyte
6873,45,43,111,114,seg_neutrophil
6874,40,39,120,123,myelocyte
6875,51,45,99,111,metamyelocyte
6876,45,46,111,108,monocyte
6877,49,37,102,126,seg_neutrophil
6878,40,48,120,105,monocyte
6879,30,43,141,114,seg_neutrophil
6880,46,42,108,117,seg_neutrophil
6881,39,46,123,108,monocyte
6882,46,48,108,105,myelocyte
6883,40,42,120,117,band_neutrophil
6884,51,45,99,111,seg_neutrophil
6885,34,45,132,111,myelocyte
6886,45,65,111,111,seg_neutrophil
6887,36,52,129,96,band_neutrophil
6888,45,51,111,99,blast
6889,90,90,20,20,blast
6890,40,48,120,105,seg_neutrophil
6891,45,52,111,96,seg_neutrophil
6892,37,42,126,117,metamyelocyte
6893,48,45,105,111,seg_neutrophil
6894,43,40,114,120,seg_neutrophil
6895,36,39,129,123,seg_neutrophil
6896,48,45,105,111,seg_neutrophil
6897,48,55,105,90,myelocyte
6898,39,49,123,102,band_neutrophil
6899,45,43,111,114,band_neutrophil
6900,51,51,99,99,band_neutrophil
6901,48,49,105,102,metamyelocyte
6902,49,43,102,114,band_neutrophil
6903,40,46,120,108,monocyte
6904,51,42,99,117,metamyelocyte
6905,46,43,108,114,seg_neutrophil
6906,45,46,111,108,seg_neutrophil
6907,48,43,105,114,band_neutrophil
6908,43,36,114,129,myelocyte
6909,48,45,105,111,myelocyte
6910,42,51,117,99,band_neutrophil
6911,67,69,66,63,n_rbc
6912,45,49,111,102,myelocyte
6913,66,73,69,54,artifact
6914,57,45,87,111,artifact
6915,46,40,108,120,monocyte
6916,51,48,99,105,band_neutrophil
6917,40,48,120,105,band_neutrophil
6918,51,40,99,120,metamyelocyte
6919,37,52,126,96,band_neutrophil
6920,45,54,111,93,seg_neutrophil
6921,15,45,111,111,seg_neutrophil
6922,48,54,105,93,band_neutrophil
6923,89,43,99,114,seg_neutrophil
6924,31,39,138,123,myelocyte
6925,36,43,129,114,monocyte
6926,37,30,126,141,myelocyte
6927,46,49,108,102,seg_neutrophil
6928,43,45,114,111,seg_neutrophil
6929,80,45,114,111,lymphocyte
6930,43,51,114,99,seg_neutrophil
6931,45,43,111,114,band_neutrophil
6932,42,45,117,111,band_neutrophil
6933,37,54,126,93,seg_neutrophil
6934,37,40,126,120,band_neutrophil
6935,45,54,90,93,smudge
6936,48,42,105,117,band_neutrophil
6937,64,61,72,78,lymphocyte
6938,37,48,126,105,seg_neutrophil
6939,37,48,126,105,blast
6940,54,45,93,111,band_neutrophil
6941,46,37,108,126,myelocyte
6942,39,42,123,117,monocyte
6943,37,42,126,117,monocyte
6944,45,43,111,114,metamyelocyte
6945,63,60,75,81,n_rbc
6946,61,55,78,90,lymphocyte
6947,43,48,114,105,myelocyte
6948,60,60,81,81,lymphocyte
6949,42,40,117,120,metamyelocyte
6950,45,40,111,120,seg_neutrophil
6951,49,49,102,102,seg_neutrophil
6952,49,49,102,102,myelocyte
6953,48,46,105,108,band_neutrophil
6954,33,42,135,117,monocyte
6955,31,33,138,135,myelocyte
6956,57,55,87,90,blast
6957,51,43,99,114,seg_neutrophil
6958,46,40,108,120,band_neutrophil
6959,43,31,114,138,myelocyte
6960,36,56,129,108,myelocyte
6961,51,54,99,93,lymphocyte
6962,45,51,111,99,band_neutrophil
6963,42,33,117,135,metamyelocyte
6964,52,48,96,105,band_neutrophil
6965,40,49,120,102,band_neutrophil
6966,37,42,126,117,seg_neutrophil
6967,61,64,78,72,blast
6968,37,49,126,102,monocyte
6969,43,40,114,120,monocyte
6970,46,43,108,114,band_neutrophil
6971,43,45,114,111,monocyte
6972,34,48,132,105,band_neutrophil
6973,39,45,108,111,myelocyte
6974,36,48,129,105,band_neutrophil
